Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Firefox 52.0,,2018-07-02 21:46:37,2018-07-02 21:46:37,0.109s,PASSED
click,Firefox 52.0,,2018-07-02 21:46:37,2018-07-02 21:46:37,0.078s,PASSED
click,Firefox 52.0,,2018-07-02 21:46:37,2018-07-02 21:46:37,0.164s,PASSED
click,Firefox 52.0,,2018-07-02 21:46:37,2018-07-02 21:46:38,0.588s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-02 21:46:38,2018-07-02 21:46:38,0.009s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:46:38,2018-07-02 21:46:38,0.297s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3982 On deleting entire cart appropriate Alert message should be displayed,Firefox 52.0,,2018-07-02 21:46:38,2018-07-02 21:47:40,1m - 1.583s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 21:46:38,2018-07-02 21:47:28,49.635s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:47:28,2018-07-02 21:47:36,7.546s,PASSED
click,Firefox 52.0,,2018-07-02 21:47:36,2018-07-02 21:47:36,0.096s,PASSED
click,Firefox 52.0,,2018-07-02 21:47:36,2018-07-02 21:47:36,0.090s,PASSED
click,Firefox 52.0,,2018-07-02 21:47:36,2018-07-02 21:47:36,0.160s,PASSED
click,Firefox 52.0,,2018-07-02 21:47:36,2018-07-02 21:47:37,0.594s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-02 21:47:37,2018-07-02 21:47:40,3.097s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:47:40,2018-07-02 21:47:40,0.300s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3983 On successful deletion of individual item appropriate message should be displayed,Firefox 52.0,,2018-07-02 21:47:40,2018-07-02 21:49:20,1m - 39.910s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:47:40,2018-07-02 21:48:27,47.085s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:48:27,2018-07-02 21:48:59,31.747s,PASSED
click,Firefox 52.0,,2018-07-02 21:48:59,2018-07-02 21:49:18,19.344s,PASSED
click,Firefox 52.0,,2018-07-02 21:49:18,2018-07-02 21:49:18,0.084s,PASSED
click,Firefox 52.0,,2018-07-02 21:49:18,2018-07-02 21:49:18,0.191s,PASSED
click,Firefox 52.0,,2018-07-02 21:49:18,2018-07-02 21:49:19,0.587s,PASSED
click,Firefox 52.0,,2018-07-02 21:49:19,2018-07-02 21:49:19,0.076s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:49:19,2018-07-02 21:49:20,0.539s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:49:20,2018-07-02 21:49:20,0.210s,PASSED
,,,,,,
Test Cases/DDS-272/DDS-3984 On successful deletion of entire appropriate message should be displayed,Firefox 52.0,,2018-07-02 21:49:20,2018-07-02 21:50:51,1m - 30.933s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 21:49:20,2018-07-02 21:50:04,43.857s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:50:04,2018-07-02 21:50:35,31.522s,PASSED
click,Firefox 52.0,,2018-07-02 21:50:35,2018-07-02 21:50:50,14.900s,PASSED
click,Firefox 52.0,,2018-07-02 21:50:50,2018-07-02 21:50:50,0.076s,PASSED
click,Firefox 52.0,,2018-07-02 21:50:50,2018-07-02 21:50:50,0.180s,PASSED
waitForElementClickable,Firefox 52.0,,2018-07-02 21:50:50,2018-07-02 21:50:51,0.028s,PASSED
click,Firefox 52.0,,2018-07-02 21:50:51,2018-07-02 21:50:51,0.066s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:50:51,2018-07-02 21:50:51,0.000s,PASSED
click,Firefox 52.0,,2018-07-02 21:50:51,2018-07-02 21:50:51,0.243s,FAILED
,,,,,,
Test Cases/DDS-272/DDS-3985 When entire cart is deleted continue shopping option should be displayed whereas other options should be hidden,Firefox 52.0,,2018-07-02 21:50:51,2018-07-02 21:51:49,57.691s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 21:50:51,2018-07-02 21:51:40,49.506s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:51:40,2018-07-02 21:51:48,7.380s,PASSED
click,Firefox 52.0,,2018-07-02 21:51:48,2018-07-02 21:51:48,0.104s,PASSED
click,Firefox 52.0,,2018-07-02 21:51:48,2018-07-02 21:51:48,0.076s,PASSED
click,Firefox 52.0,,2018-07-02 21:51:48,2018-07-02 21:51:48,0.209s,PASSED
waitForElementClickable,Firefox 52.0,,2018-07-02 21:51:48,2018-07-02 21:51:48,0.025s,PASSED
click,Firefox 52.0,,2018-07-02 21:51:48,2018-07-02 21:51:48,0.076s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:51:48,2018-07-02 21:51:48,0.009s,PASSED
click,Firefox 52.0,,2018-07-02 21:51:48,2018-07-02 21:51:49,0.234s,FAILED
,,,,,,
Test Cases/DDS-273/DDS- 5088 verify is that field accepting any Language,Firefox 52.0,,2018-07-02 21:51:49,2018-07-02 21:52:45,56.469s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:51:49,2018-07-02 21:52:34,45.838s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:52:34,2018-07-02 21:52:41,6.865s,PASSED
click,Firefox 52.0,,2018-07-02 21:52:41,2018-07-02 21:52:41,0.088s,PASSED
click,Firefox 52.0,,2018-07-02 21:52:41,2018-07-02 21:52:41,0.076s,PASSED
click,Firefox 52.0,,2018-07-02 21:52:41,2018-07-02 21:52:42,0.157s,PASSED
delay,Firefox 52.0,,2018-07-02 21:52:42,2018-07-02 21:52:45,3.000s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 21:52:45,2018-07-02 21:52:45,0.106s,PASSED
click,Firefox 52.0,,2018-07-02 21:52:45,2018-07-02 21:52:45,0.075s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:52:45,2018-07-02 21:52:45,0.011s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:52:45,2018-07-02 21:52:45,0.024s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:52:45,2018-07-02 21:52:45,0.160s,PASSED
,,,,,,
Test Cases/DDS-273/DDS-5071 verify user can be able to editable,Firefox 52.0,,2018-07-02 21:52:45,2018-07-02 21:53:46,1m - 0.765s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:52:45,2018-07-02 21:53:27,41.577s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:53:27,2018-07-02 21:53:42,15.545s,PASSED
click,Firefox 52.0,,2018-07-02 21:53:42,2018-07-02 21:53:42,0.106s,PASSED
click,Firefox 52.0,,2018-07-02 21:53:42,2018-07-02 21:53:42,0.092s,PASSED
click,Firefox 52.0,,2018-07-02 21:53:42,2018-07-02 21:53:43,0.146s,PASSED
delay,Firefox 52.0,,2018-07-02 21:53:43,2018-07-02 21:53:46,3.001s,PASSED
verifyElementAttributeValue,Firefox 52.0,,2018-07-02 21:53:46,2018-07-02 21:53:46,0.054s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:53:46,2018-07-02 21:53:46,0.170s,PASSED
,,,,,,
Test Cases/DDS-273/DDS-5072 verify user can not able to enter zero,Firefox 52.0,,2018-07-02 21:53:46,2018-07-02 21:54:48,1m - 2.355s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:53:46,2018-07-02 21:54:36,50.555s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:54:36,2018-07-02 21:54:44,7.986s,PASSED
click,Firefox 52.0,,2018-07-02 21:54:44,2018-07-02 21:54:44,0.085s,PASSED
click,Firefox 52.0,,2018-07-02 21:54:44,2018-07-02 21:54:45,0.097s,PASSED
click,Firefox 52.0,,2018-07-02 21:54:45,2018-07-02 21:54:45,0.153s,PASSED
delay,Firefox 52.0,,2018-07-02 21:54:45,2018-07-02 21:54:48,3.000s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 21:54:48,2018-07-02 21:54:48,0.093s,PASSED
click,Firefox 52.0,,2018-07-02 21:54:48,2018-07-02 21:54:48,0.082s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:54:48,2018-07-02 21:54:48,0.008s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:54:48,2018-07-02 21:54:48,0.009s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:54:48,2018-07-02 21:54:48,0.207s,PASSED
,,,,,,
Test Cases/DDS-273/DDS-5073 verify is that field is empty,Firefox 52.0,,2018-07-02 21:54:48,2018-07-02 21:56:01,1m - 12.907s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:54:48,2018-07-02 21:55:36,47.394s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:55:36,2018-07-02 21:55:57,21.865s,PASSED
click,Firefox 52.0,,2018-07-02 21:55:57,2018-07-02 21:55:58,0.086s,PASSED
click,Firefox 52.0,,2018-07-02 21:55:58,2018-07-02 21:55:58,0.090s,PASSED
click,Firefox 52.0,,2018-07-02 21:55:58,2018-07-02 21:55:58,0.157s,PASSED
delay,Firefox 52.0,,2018-07-02 21:55:58,2018-07-02 21:56:01,3.001s,PASSED
"Statement - Value = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Cart Page/Qty or Amt Edit Box for line item1), ""ng-reflect-model"")",Firefox 52.0,,2018-07-02 21:56:01,2018-07-02 21:56:01,0.053s,PASSED
verifyElementAttributeValue,Firefox 52.0,,2018-07-02 21:56:01,2018-07-02 21:56:01,0.015s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:56:01,2018-07-02 21:56:01,0.180s,PASSED
,,,,,,
Test Cases/DDS-273/DDS-5074 verify if user not enter quantity throwing a message Enter valid quantity,Firefox 52.0,,2018-07-02 21:56:01,2018-07-02 21:57:27,1m - 25.505s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:56:01,2018-07-02 21:56:51,49.614s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:56:51,2018-07-02 21:57:22,31.737s,PASSED
click,Firefox 52.0,,2018-07-02 21:57:22,2018-07-02 21:57:23,0.443s,PASSED
click,Firefox 52.0,,2018-07-02 21:57:23,2018-07-02 21:57:23,0.079s,PASSED
click,Firefox 52.0,,2018-07-02 21:57:23,2018-07-02 21:57:23,0.185s,PASSED
delay,Firefox 52.0,,2018-07-02 21:57:23,2018-07-02 21:57:26,3.001s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 21:57:26,2018-07-02 21:57:26,0.106s,PASSED
click,Firefox 52.0,,2018-07-02 21:57:26,2018-07-02 21:57:26,0.089s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:57:26,2018-07-02 21:57:26,0.001s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:57:26,2018-07-02 21:57:26,0.018s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:57:26,2018-07-02 21:57:27,0.170s,PASSED
,,,,,,
Test Cases/DDS-273/DDS-5075 verify user can able to enter negative quantity,Firefox 52.0,,2018-07-02 21:57:27,2018-07-02 21:58:20,53.378s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:57:27,2018-07-02 21:58:09,42.218s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:58:09,2018-07-02 21:58:16,7.422s,PASSED
click,Firefox 52.0,,2018-07-02 21:58:16,2018-07-02 21:58:16,0.090s,PASSED
click,Firefox 52.0,,2018-07-02 21:58:16,2018-07-02 21:58:16,0.075s,PASSED
click,Firefox 52.0,,2018-07-02 21:58:16,2018-07-02 21:58:17,0.138s,PASSED
delay,Firefox 52.0,,2018-07-02 21:58:17,2018-07-02 21:58:20,3.000s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 21:58:20,2018-07-02 21:58:20,0.079s,PASSED
click,Firefox 52.0,,2018-07-02 21:58:20,2018-07-02 21:58:20,0.077s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:58:20,2018-07-02 21:58:20,0.000s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:58:20,2018-07-02 21:58:20,0.035s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:58:20,2018-07-02 21:58:20,0.175s,PASSED
,,,,,,
Test Cases/DDS-273/DDS-5076 verify User will be able to update the quantity in the field,Firefox 52.0,,2018-07-02 21:58:20,2018-07-02 21:59:16,56.375s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:58:20,2018-07-02 21:59:05,45.383s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:59:05,2018-07-02 21:59:12,6.671s,PASSED
click,Firefox 52.0,,2018-07-02 21:59:12,2018-07-02 21:59:12,0.106s,PASSED
click,Firefox 52.0,,2018-07-02 21:59:12,2018-07-02 21:59:12,0.093s,PASSED
click,Firefox 52.0,,2018-07-02 21:59:12,2018-07-02 21:59:12,0.160s,PASSED
delay,Firefox 52.0,,2018-07-02 21:59:12,2018-07-02 21:59:15,3.001s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 21:59:15,2018-07-02 21:59:15,0.090s,PASSED
click,Firefox 52.0,,2018-07-02 21:59:15,2018-07-02 21:59:16,0.095s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 21:59:16,2018-07-02 21:59:16,0.000s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 21:59:16,2018-07-02 21:59:16,0.522s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 21:59:16,2018-07-02 21:59:16,0.195s,PASSED
,,,,,,
Test Cases/DDS-273/DDS-5077 check if user enters zero in the quantity field and tries to navigate away from the field. Throwing a message Enter valid quantity,Firefox 52.0,,2018-07-02 21:59:16,2018-07-02 22:00:27,1m - 10.825s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 21:59:16,2018-07-02 22:00:14,58.010s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 22:00:14,2018-07-02 22:00:23,9.011s,PASSED
click,Firefox 52.0,,2018-07-02 22:00:23,2018-07-02 22:00:23,0.098s,PASSED
click,Firefox 52.0,,2018-07-02 22:00:23,2018-07-02 22:00:24,0.088s,PASSED
click,Firefox 52.0,,2018-07-02 22:00:24,2018-07-02 22:00:24,0.155s,PASSED
delay,Firefox 52.0,,2018-07-02 22:00:24,2018-07-02 22:00:27,3.002s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 22:00:27,2018-07-02 22:00:27,0.079s,PASSED
click,Firefox 52.0,,2018-07-02 22:00:27,2018-07-02 22:00:27,0.099s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 22:00:27,2018-07-02 22:00:27,0.021s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 22:00:27,2018-07-02 22:00:27,0.019s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 22:00:27,2018-07-02 22:00:27,0.178s,PASSED
,,,,,,
"Test Cases/DDS-273/DDS-5078 check if user not enter quantity ,when the user tries to navigate away from that field.throwing a message Enter valid quantity",Firefox 52.0,,2018-07-02 22:00:27,2018-07-02 22:02:10,1m - 42.535s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 22:00:27,2018-07-02 22:01:56,1m - 28.561s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 22:01:56,2018-07-02 22:02:06,10.129s,PASSED
click,Firefox 52.0,,2018-07-02 22:02:06,2018-07-02 22:02:06,0.098s,PASSED
click,Firefox 52.0,,2018-07-02 22:02:06,2018-07-02 22:02:06,0.095s,PASSED
click,Firefox 52.0,,2018-07-02 22:02:06,2018-07-02 22:02:06,0.191s,PASSED
delay,Firefox 52.0,,2018-07-02 22:02:06,2018-07-02 22:02:09,3.001s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 22:02:09,2018-07-02 22:02:09,0.082s,PASSED
click,Firefox 52.0,,2018-07-02 22:02:09,2018-07-02 22:02:09,0.101s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 22:02:09,2018-07-02 22:02:09,0.000s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 22:02:09,2018-07-02 22:02:09,0.038s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 22:02:09,2018-07-02 22:02:10,0.178s,PASSED
,,,,,,
"Test Cases/DDS-273/DDS-5080 verify If user clicks on add to cart, and item of the quantity or amount field is blank, system will throw a message Enter valid quantity",Firefox 52.0,,2018-07-02 22:02:10,2018-07-02 22:03:31,1m - 21.172s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 22:02:10,2018-07-02 22:03:00,49.996s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 22:03:00,2018-07-02 22:03:27,27.435s,PASSED
click,Firefox 52.0,,2018-07-02 22:03:27,2018-07-02 22:03:27,0.098s,PASSED
click,Firefox 52.0,,2018-07-02 22:03:27,2018-07-02 22:03:27,0.078s,PASSED
click,Firefox 52.0,,2018-07-02 22:03:27,2018-07-02 22:03:27,0.134s,PASSED
delay,Firefox 52.0,,2018-07-02 22:03:27,2018-07-02 22:03:30,3.002s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 22:03:30,2018-07-02 22:03:31,0.081s,PASSED
click,Firefox 52.0,,2018-07-02 22:03:31,2018-07-02 22:03:31,0.072s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 22:03:31,2018-07-02 22:03:31,0.009s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 22:03:31,2018-07-02 22:03:31,0.028s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 22:03:31,2018-07-02 22:03:31,0.168s,PASSED
,,,,,,
Test Cases/DDS-273/DDS-5082 verify when item of the quantity or amount field is blank if user try to navigate away from field system will not update quantity amout field automatically will throw error,Firefox 52.0,,2018-07-02 22:03:31,2018-07-02 22:04:31,1m - 0.628s,ERROR
callTestCase,Firefox 52.0,,2018-07-02 22:03:31,2018-07-02 22:04:21,49.658s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 22:04:21,2018-07-02 22:04:29,8.562s,PASSED
click,Firefox 52.0,,2018-07-02 22:04:29,2018-07-02 22:04:29,0.102s,PASSED
click,Firefox 52.0,,2018-07-02 22:04:29,2018-07-02 22:04:29,0.083s,PASSED
click,Firefox 52.0,,2018-07-02 22:04:29,2018-07-02 22:04:29,0.141s,PASSED
delay,Firefox 52.0,,2018-07-02 22:04:29,2018-07-02 22:04:31,2.000s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 22:04:31,2018-07-02 22:04:31,0.001s,PASSED
,,,,,,
Test Cases/DDS-273/DDS-5087 verify it this field accepting XSS Character,Firefox 52.0,,2018-07-02 22:04:31,2018-07-02 22:05:34,1m - 2.450s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 22:04:32,2018-07-02 22:05:19,47.378s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 22:05:19,2018-07-02 22:05:30,11.114s,PASSED
click,Firefox 52.0,,2018-07-02 22:05:30,2018-07-02 22:05:30,0.100s,PASSED
click,Firefox 52.0,,2018-07-02 22:05:30,2018-07-02 22:05:30,0.085s,PASSED
click,Firefox 52.0,,2018-07-02 22:05:30,2018-07-02 22:05:30,0.188s,PASSED
delay,Firefox 52.0,,2018-07-02 22:05:30,2018-07-02 22:05:33,3.001s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 22:05:33,2018-07-02 22:05:34,0.241s,PASSED
click,Firefox 52.0,,2018-07-02 22:05:34,2018-07-02 22:05:34,0.085s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 22:05:34,2018-07-02 22:05:34,0.001s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 22:05:34,2018-07-02 22:05:34,0.028s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 22:05:34,2018-07-02 22:05:34,0.166s,PASSED
,,,,,,
Test Cases/DDS-273/DDS-5089 verify is this field accepting Alphabetic Character,Firefox 52.0,,2018-07-02 22:05:34,2018-07-02 22:06:27,53.217s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 22:05:34,2018-07-02 22:06:16,42.121s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 22:06:16,2018-07-02 22:06:23,7.262s,PASSED
click,Firefox 52.0,,2018-07-02 22:06:23,2018-07-02 22:06:23,0.103s,PASSED
click,Firefox 52.0,,2018-07-02 22:06:23,2018-07-02 22:06:24,0.083s,PASSED
click,Firefox 52.0,,2018-07-02 22:06:24,2018-07-02 22:06:24,0.214s,PASSED
delay,Firefox 52.0,,2018-07-02 22:06:24,2018-07-02 22:06:27,3.001s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 22:06:27,2018-07-02 22:06:27,0.089s,PASSED
click,Firefox 52.0,,2018-07-02 22:06:27,2018-07-02 22:06:27,0.083s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 22:06:27,2018-07-02 22:06:27,0.009s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 22:06:27,2018-07-02 22:06:27,0.023s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 22:06:27,2018-07-02 22:06:27,0.172s,PASSED
,,,,,,
Test Cases/DDS-273/DDS-5092 verify Qty or Amt field accepting numeric digits,Firefox 52.0,,2018-07-02 22:06:27,2018-07-02 22:07:25,58.223s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 22:06:27,2018-07-02 22:07:15,47.790s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 22:07:15,2018-07-02 22:07:22,6.991s,PASSED
click,Firefox 52.0,,2018-07-02 22:07:22,2018-07-02 22:07:22,0.124s,PASSED
click,Firefox 52.0,,2018-07-02 22:07:22,2018-07-02 22:07:22,0.108s,PASSED
click,Firefox 52.0,,2018-07-02 22:07:22,2018-07-02 22:07:22,0.219s,PASSED
delay,Firefox 52.0,,2018-07-02 22:07:22,2018-07-02 22:07:24,2.000s,PASSED
sendKeys,Firefox 52.0,,2018-07-02 22:07:24,2018-07-02 22:07:25,0.100s,PASSED
click,Firefox 52.0,,2018-07-02 22:07:25,2018-07-02 22:07:25,0.083s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 22:07:25,2018-07-02 22:07:25,0.550s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 22:07:25,2018-07-02 22:07:25,0.179s,PASSED
,,,,,,
Test Cases/DDS-276/DDS-4229,Firefox 52.0,,2018-07-02 22:07:25,2018-07-02 22:08:13,47.637s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 22:07:25,2018-07-02 22:08:13,47.227s,PASSED
click,Firefox 52.0,,2018-07-02 22:08:13,2018-07-02 22:08:13,0.341s,FAILED
,,,,,,
Test Cases/DDS-276/DDS-4230 User should be able to scroll through keyboard arrow keys in user cart,Firefox 52.0,,2018-07-02 22:08:13,2018-07-02 22:10:25,2m - 12.348s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 22:08:13,2018-07-02 22:09:00,46.925s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 22:09:00,2018-07-02 22:09:53,52.975s,PASSED
click,Firefox 52.0,,2018-07-02 22:09:53,2018-07-02 22:10:25,32.372s,FAILED
,,,,,,
Test Cases/DDS-276/DDS-4231 Scroll bar should be well aligned in user cart,Firefox 52.0,,2018-07-02 22:10:25,2018-07-02 22:12:29,2m - 3.873s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 22:10:25,2018-07-02 22:11:04,38.466s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 22:11:04,2018-07-02 22:11:57,52.997s,PASSED
click,Firefox 52.0,,2018-07-02 22:11:57,2018-07-02 22:12:29,32.353s,FAILED
,,,,,,
Test Cases/DDS-276/DDS-4233,Firefox 52.0,,2018-07-02 22:12:29,2018-07-02 22:13:27,57.705s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 22:12:29,2018-07-02 22:12:56,27.079s,PASSED
doubleClick,Firefox 52.0,,2018-07-02 22:12:56,2018-07-02 22:13:16,19.341s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(CartPage/EmptyCartButton)) == true),Firefox 52.0,,2018-07-02 22:13:16,2018-07-02 22:13:27,10.911s,PASSED
doubleClick,Firefox 52.0,,2018-07-02 22:13:27,2018-07-02 22:13:27,0.094s,PASSED
doubleClick,Firefox 52.0,,2018-07-02 22:13:27,2018-07-02 22:13:27,0.210s,FAILED
,,,,,,
Test Cases/DDS-276/DDS-4234,Firefox 52.0,,2018-07-02 22:13:27,2018-07-02 22:14:05,37.827s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 22:13:27,2018-07-02 22:13:44,16.631s,PASSED
doubleClick,Firefox 52.0,,2018-07-02 22:13:44,2018-07-02 22:14:04,19.903s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(CartPage/EmptyCartButton)) == true),Firefox 52.0,,2018-07-02 22:14:04,2018-07-02 22:14:05,1.222s,FAILED
,,,,,,
Test Cases/DDS-276/DDS-4235,Firefox 52.0,,2018-07-02 22:14:05,2018-07-02 22:14:43,37.822s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 22:14:05,2018-07-02 22:14:22,17.219s,PASSED
doubleClick,Firefox 52.0,,2018-07-02 22:14:22,2018-07-02 22:14:41,19.425s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(CartPage/EmptyCartButton)) == true),Firefox 52.0,,2018-07-02 22:14:41,2018-07-02 22:14:43,1.103s,FAILED
,,,,,,
"Test Cases/DDS-277/DDS-4238 On search result page, there should be toggle switch present  between list view of items and grid view of items",Firefox 52.0,,2018-07-02 22:14:43,2018-07-02 22:15:51,1m - 8.109s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 22:14:43,2018-07-02 22:15:19,36.048s,PASSED
waitForPageLoad,Firefox 52.0,,2018-07-02 22:15:19,2018-07-02 22:15:19,0.026s,PASSED
click,Firefox 52.0,,2018-07-02 22:15:19,2018-07-02 22:15:19,0.080s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 22:15:19,2018-07-02 22:15:51,31.892s,FAILED
,,,,,,
"Test Cases/DDS-277/DDS-4238 On search result page, there should be toggle switch present between list view of items and grid view of items",Firefox 52.0,,2018-07-02 22:15:51,2018-07-02 22:16:25,34.712s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 22:15:51,2018-07-02 22:16:25,34.417s,PASSED
waitForPageLoad,Firefox 52.0,,2018-07-02 22:16:25,2018-07-02 22:16:25,0.008s,PASSED
verifyElementClickable,Firefox 52.0,,2018-07-02 22:16:25,2018-07-02 22:16:25,0.026s,PASSED
verifyElementClickable,Firefox 52.0,,2018-07-02 22:16:25,2018-07-02 22:16:25,0.022s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 22:16:25,2018-07-02 22:16:25,0.179s,PASSED
,,,,,,
"Test Cases/DDS-277/DDS-4239 On search result page, by default the list view of the items should be present",Firefox 52.0,,2018-07-02 22:16:25,2018-07-02 22:17:07,41.583s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 22:16:25,2018-07-02 22:17:01,35.175s,PASSED
delay,Firefox 52.0,,2018-07-02 22:17:01,2018-07-02 22:17:07,6.001s,PASSED
takeScreenshot,Firefox 52.0,,2018-07-02 22:17:07,2018-07-02 22:17:07,0.345s,PASSED
,,,,,,
